timestamp,accel_x,accel_y,accel_z,magnitude,status
02:23:06,0.4954,-0.4244,0.7006,0.008,Rest
02:23:08,0.4954,-0.3936,0.6857,0.0093,Rest
02:23:10,0.4795,-0.3258,0.7295,0.0067,Rest
02:23:12,0.5306,-0.4454,0.6822,0.0072,Rest
02:23:14,0.5751,-0.3966,0.6979,0.0081,Rest
02:23:16,0.4795,-0.4238,0.7523,0.0079,Rest
02:23:18,0.4292,-0.4482,0.7205,0.0087,Rest
02:23:20,0.5305,-0.4481,0.7275,0.0069,Rest
02:23:22,0.4325,-0.3893,0.6737,0.0086,Rest
02:23:24,0.4919,-0.3984,0.7037,0.0086,Rest
02:23:26,0.5184,-0.4628,0.6334,0.0088,Rest
02:23:28,0.4657,-0.3729,0.7462,0.0096,Rest
02:23:30,0.5595,-0.3796,0.6482,0.0082,Rest
02:23:32,0.4535,-0.3627,0.6604,0.0097,Rest
02:23:34,0.5483,-0.3928,0.7869,0.009,Rest
02:23:36,0.5001,-0.376,0.7778,0.0067,Rest
02:23:38,0.5393,-0.3582,0.641,0.0067,Rest
02:23:40,0.5395,-0.3569,0.754,0.0067,Rest
02:23:42,0.4883,-0.3993,0.7252,0.0077,Rest
02:23:44,0.4117,-0.4357,0.6995,0.0094,Rest
02:23:46,0.5215,-0.3436,0.8015,0.0062,Rest
02:23:48,0.457,-0.3875,0.7021,0.0074,Rest
02:23:50,0.501,-0.5267,0.634,0.0056,Rest
02:23:52,0.4797,-0.385,0.7114,0.0067,Rest
02:23:54,0.5117,-0.3933,0.719,0.0067,Rest
02:23:56,0.5596,-0.3169,0.6043,0.0086,Rest
02:23:58,0.4842,-0.4533,0.6263,0.008,Rest
02:24:00,0.41,-0.423,0.6317,0.0062,Rest
02:24:02,0.4644,-0.5077,0.6949,0.0091,Rest
02:24:04,0.4726,-0.3681,0.6329,0.0071,Rest
02:24:06,0.4356,-0.4493,0.753,0.0091,Rest
02:24:08,0.5135,-0.3639,0.7408,0.0074,Rest
02:24:10,0.5394,-0.3857,0.7477,0.0071,Rest
02:24:12,0.5361,-0.3309,0.6622,0.0081,Rest
02:24:14,0.5152,-0.2983,0.7496,0.0092,Rest
02:24:16,0.4398,-0.3876,0.7222,0.0101,Rest
02:24:18,0.4741,-0.4217,0.6534,0.0073,Rest
02:24:20,0.4839,-0.4569,0.737,0.0096,Rest
02:24:22,0.4545,-0.4075,0.6317,0.0071,Rest
02:24:24,0.4882,-0.3638,0.7284,0.0092,Rest
02:24:26,0.5125,-0.3553,0.6695,0.0075,Rest
02:24:28,0.5178,-0.4121,0.6418,0.0079,Rest
02:24:30,0.5096,-0.4312,0.7087,0.0071,Rest
02:24:32,0.4717,-0.4028,0.7057,0.0072,Rest
02:24:34,0.4415,-0.3447,0.7068,0.0077,Rest
02:24:36,0.402,-0.4055,0.6571,0.0079,Rest
02:24:38,0.5402,-0.364,0.7261,0.0082,Rest
02:24:40,0.4849,-0.4426,0.6977,0.0091,Rest
02:24:42,0.4924,-0.4315,0.7068,0.0095,Rest
02:24:44,0.5364,-0.408,0.7568,0.0092,Rest
02:24:46,0.5279,-0.3595,0.6662,0.0088,Rest
02:24:48,0.5125,-0.3779,0.7047,0.0093,Rest
02:24:50,0.371,-0.4092,0.7196,0.0075,Rest
02:24:52,0.5428,-0.3147,0.7531,0.0092,Rest
02:24:54,0.4724,-0.4343,0.6961,0.0076,Rest
02:24:56,0.4028,-0.3819,0.6107,0.0084,Rest
02:24:58,0.5402,-0.454,0.7333,0.0096,Rest
02:25:00,0.4154,-0.4027,0.6763,0.0063,Rest
02:25:02,0.5453,-0.4571,0.5469,0.0074,Rest
02:25:04,0.4888,-0.3913,0.6424,0.0078,Rest
02:25:06,0.5125,-0.3858,0.6445,0.0082,Rest
02:25:08,0.544,-0.3645,0.6803,0.0071,Rest
02:25:10,0.5083,-0.4288,0.6451,0.0101,Rest
02:25:12,0.5057,-0.3889,0.7076,0.0069,Rest
02:25:14,0.4627,-0.44,0.7508,0.008,Rest
02:25:16,0.4729,-0.4283,0.674,0.0086,Rest
02:25:18,0.502,-0.4395,0.7137,0.0085,Rest
02:25:20,0.5673,-0.413,0.7166,0.0097,Rest
02:25:22,0.4953,-0.4163,0.6292,0.0094,Rest
02:25:24,0.5281,-0.4516,0.657,0.0065,Rest
02:25:26,0.5341,-0.3136,0.7204,0.0084,Rest
02:25:28,0.5148,-0.3863,0.7539,0.0081,Rest
02:25:30,0.425,-0.3204,0.7807,0.0079,Rest
02:25:32,0.5396,-0.3486,0.6191,0.0076,Rest
02:25:34,0.4759,-0.3234,0.7156,0.0066,Rest
02:25:36,0.5656,-0.2819,0.6623,0.0074,Rest
02:25:38,0.4116,-0.3487,0.5691,0.0086,Rest
02:25:40,0.592,-0.4481,0.7118,0.0077,Rest
02:25:42,0.5287,-0.4835,0.6511,0.0083,Rest
02:25:44,0.5384,-0.4643,0.7041,0.0079,Rest
02:25:46,0.3775,-0.3059,0.781,0.0093,Rest
02:25:48,0.5306,-0.3503,0.6071,0.0092,Rest
02:25:50,0.5114,-0.348,0.635,0.0072,Rest
02:25:52,0.4684,-0.3634,0.7376,0.0076,Rest
02:25:54,0.5201,-0.3373,0.6702,0.0082,Rest
02:25:56,0.4047,-0.435,0.6821,0.0101,Rest
02:25:58,0.4719,-0.3948,0.7544,0.009,Rest
02:26:00,0.4812,-0.4503,0.7489,0.0074,Rest
02:26:02,0.5135,-0.4102,0.7312,0.0094,Rest
02:26:04,0.5583,-0.3945,0.6562,0.0055,Rest
02:26:06,0.4521,-0.3709,0.7185,0.0087,Rest
02:26:08,0.4523,-0.3825,0.6712,0.0082,Rest
02:26:10,0.5257,-0.4143,0.6877,0.009,Rest
02:26:12,0.518,-0.3814,0.7191,0.0079,Rest
02:26:14,0.5458,-0.4472,0.6769,0.0079,Rest
02:26:16,0.4716,-0.4336,0.6536,0.0074,Rest
02:26:18,0.4583,-0.3599,0.7196,0.0078,Rest
02:26:20,0.4618,-0.3595,0.671,0.0096,Rest
02:26:22,0.5369,-0.4499,0.6266,0.0073,Rest
02:26:24,0.4479,-0.4526,0.6848,0.0073,Rest
02:26:26,0.4626,-0.3867,0.7179,0.0092,Rest
02:26:28,0.5272,-0.335,0.7062,0.0075,Rest
02:26:30,0.3919,-0.4592,0.7662,0.0083,Rest
02:26:32,0.4879,-0.4049,0.6886,0.0063,Rest
02:26:34,0.4435,-0.3764,0.6969,0.0079,Rest
02:26:36,0.5221,-0.37,0.761,0.0089,Rest
02:26:38,0.443,-0.4061,0.7358,0.0062,Rest
02:26:40,0.4568,-0.4408,0.7016,0.008,Rest
02:26:42,0.5613,-0.3823,0.726,0.0098,Rest
02:26:44,0.4536,-0.3945,0.6946,0.008,Rest
02:26:46,0.5252,-0.3089,0.6522,0.0077,Rest
02:26:48,0.4941,-0.4034,0.6741,0.0074,Rest
02:26:50,0.4061,-0.4594,0.7013,0.0062,Rest
02:26:52,0.4873,-0.3879,0.6897,0.0069,Rest
02:26:54,0.5185,-0.3708,0.6802,0.0097,Rest
02:26:56,0.4399,-0.4551,0.7323,0.008,Rest
02:26:58,0.4527,-0.372,0.7209,0.0081,Rest
02:27:00,0.4229,-0.3323,0.6497,0.0075,Rest
02:27:02,0.5722,-0.354,0.6753,0.0063,Rest
02:27:04,0.4856,-0.4391,0.6515,0.0072,Rest
02:27:06,0.4083,-0.4595,0.701,0.01,Rest
02:27:08,0.5222,-0.4432,0.7864,0.0083,Rest
02:27:10,0.4603,-0.4217,0.7717,0.0098,Rest
02:27:12,0.4534,-0.3875,0.7517,0.0085,Rest
02:27:14,0.6293,-0.4362,0.7468,0.0085,Rest
02:27:16,0.5528,-0.3221,0.7001,0.0071,Rest
02:27:18,0.5314,-0.3581,0.7157,0.0055,Rest
02:27:20,0.5161,-0.3915,0.6426,0.0098,Rest
02:27:22,0.4334,-0.3977,0.6834,0.0068,Rest
02:27:24,0.5652,-0.3369,0.5907,0.0091,Rest
02:27:26,0.5284,-0.4214,0.7479,0.0097,Rest
02:27:28,0.5294,-0.4882,0.6964,0.0082,Rest
02:27:30,0.5456,-0.3591,0.6519,0.0084,Rest
02:27:32,0.3772,-0.4854,0.7553,0.0067,Rest
02:27:34,0.447,-0.2666,0.6661,0.0081,Rest
02:27:36,0.4842,-0.3633,0.7022,0.0072,Rest
02:27:38,0.4946,-0.4219,0.6626,0.0067,Rest
02:27:40,0.5075,-0.3701,0.6914,0.0064,Rest
02:27:42,0.3992,-0.3691,0.7485,0.0066,Rest
02:27:44,0.4852,-0.4824,0.6362,0.0067,Rest
02:27:46,0.5431,-0.4204,0.6863,0.0088,Rest
02:27:48,0.511,-0.3077,0.6053,0.0081,Rest
02:27:50,0.5004,-0.4222,0.686,0.0071,Rest
02:27:52,0.6031,-0.4008,0.7322,0.0079,Rest
02:27:54,0.5065,-0.367,0.7269,0.0092,Rest
02:27:56,0.5831,-0.4466,0.7266,0.0072,Rest
02:27:58,0.4503,-0.3781,0.8287,0.0098,Rest
02:28:00,0.6036,-0.4347,0.6952,0.0087,Rest
02:28:02,0.4561,-0.4306,0.7002,0.0079,Rest
02:28:04,0.5318,-0.3786,0.6766,0.0092,Rest
02:28:06,0.6111,-0.3892,0.7068,0.0083,Rest
02:28:08,0.4754,-0.4418,0.6976,0.0082,Rest
02:28:10,0.4689,-0.4034,0.7498,0.0079,Rest
02:28:12,0.4901,-0.3866,0.666,0.0083,Rest
02:28:14,0.5261,-0.3975,0.672,0.0073,Rest
02:28:16,0.4693,-0.3355,0.7385,0.0087,Rest
02:28:18,0.5979,-0.4541,0.7224,0.0096,Rest
02:28:20,0.5539,-0.3563,0.7435,0.0065,Rest
02:28:22,0.5208,-0.3816,0.6815,0.0077,Rest
02:28:24,0.5387,-0.3694,0.6306,0.0083,Rest
02:28:26,0.4157,-0.3978,0.6956,0.0093,Rest
02:28:28,0.4583,-0.3722,0.6086,0.0077,Rest
02:28:30,0.6243,-0.4294,0.8049,0.0087,Rest
02:28:32,0.5184,-0.3157,0.6942,0.01,Rest
02:28:34,0.4541,-0.3483,0.6729,0.0076,Rest
02:28:36,0.5084,-0.3207,0.7295,0.0063,Rest
02:28:38,0.3744,-0.4568,0.6652,0.0068,Rest
02:28:40,0.5223,-0.3885,0.7397,0.0089,Rest
02:28:42,0.4713,-0.3181,0.6435,0.0069,Rest
02:28:44,0.5077,-0.4121,0.7309,0.008,Rest
02:28:46,0.5177,-0.4497,0.6752,0.0091,Rest
02:28:48,0.5082,-0.4054,0.6712,0.0099,Rest
02:28:50,0.4876,-0.4076,0.7819,0.009,Rest
02:28:52,0.4648,-0.3667,0.7125,0.0079,Rest
02:28:54,0.4942,-0.3535,0.6607,0.0074,Rest
02:28:56,0.4843,-0.403,0.702,0.0068,Rest
02:28:58,0.504,-0.3384,0.6082,0.007,Rest
02:29:00,0.5363,-0.4279,0.717,0.0081,Rest
02:29:02,0.5383,-0.3365,0.7403,0.0092,Rest
02:29:04,0.504,-0.4543,0.6528,0.0078,Rest
02:29:06,0.5056,-0.3926,0.7813,0.0074,Rest
02:29:08,0.462,-0.4156,0.7486,0.0069,Rest
02:29:10,0.5526,-0.464,0.7168,0.0079,Rest
02:29:12,0.4865,-0.4488,0.6981,0.0076,Rest
02:29:14,0.4574,-0.4014,0.6289,0.0084,Rest
02:29:16,0.5694,-0.3718,0.698,0.0073,Rest
02:29:18,0.4906,-0.4087,0.7011,0.0082,Rest
02:29:20,0.5066,-0.3192,0.7607,0.0096,Rest
02:29:22,0.5117,-0.4875,0.7196,0.0079,Rest
02:29:24,0.4495,-0.3082,0.7192,0.0078,Rest
02:29:26,0.5252,-0.407,0.7029,0.01,Rest
02:29:28,0.4611,-0.3971,0.7571,0.0083,Rest
02:29:30,0.4974,-0.396,0.7111,0.0089,Rest
02:29:32,0.539,-0.5056,0.6024,0.0082,Rest
02:29:34,0.4698,-0.3718,0.6882,0.0074,Rest
02:29:36,0.4473,-0.4555,0.6785,0.0074,Rest
02:29:38,0.492,-0.3267,0.6962,0.0079,Rest
02:29:40,0.5354,-0.427,0.6819,0.0078,Rest
02:29:42,0.5195,-0.3769,0.7257,0.0071,Rest
02:29:44,0.5565,-0.4426,0.7822,0.0073,Rest
02:29:46,0.4584,-0.3703,0.6551,0.0091,Rest
02:29:48,0.5296,-0.3917,0.7257,0.0088,Rest
02:29:50,0.4832,-0.5138,0.6656,0.0087,Rest
02:29:52,0.4246,-0.4197,0.6869,0.0074,Rest
02:29:54,0.4686,-0.3495,0.6715,0.0089,Rest
02:29:56,0.4402,-0.3379,0.6851,0.0075,Rest
02:29:58,0.4133,-0.2889,0.6953,0.0072,Rest
02:30:00,0.5935,-0.4237,0.6297,0.0077,Rest
02:30:02,0.5064,-0.4368,0.6804,0.0088,Rest
02:30:04,0.5298,-0.3583,0.6767,0.007,Rest
02:30:06,0.4772,-0.4595,0.6909,0.0068,Rest
02:30:08,0.4613,-0.4259,0.6948,0.0084,Rest
02:30:10,0.4532,-0.3376,0.6703,0.0078,Rest
02:30:12,0.4416,-0.4096,0.6372,0.0085,Rest
02:30:14,0.5188,-0.4013,0.6439,0.0079,Rest
02:30:16,0.4846,-0.4599,0.6055,0.0056,Rest
02:30:18,0.5276,-0.4574,0.7239,0.007,Rest
02:30:20,0.4723,-0.3878,0.7113,0.0063,Rest
02:30:22,0.4613,-0.3851,0.6852,0.0076,Rest
02:30:24,0.5634,-0.3247,0.809,0.007,Rest
02:30:26,0.5616,-0.4531,0.7061,0.0086,Rest
02:30:28,0.4946,-0.3725,0.7479,0.0087,Rest
02:30:30,0.4443,-0.3641,0.6468,0.0074,Rest
02:30:32,0.4892,-0.3132,0.6344,0.0083,Rest
02:30:34,0.5059,-0.4271,0.6518,0.0068,Rest
02:30:36,0.4008,-0.3557,0.7906,0.0078,Rest
02:30:38,0.5419,-0.3911,0.734,0.0081,Rest
02:30:40,0.5521,-0.4185,0.7486,0.0108,Rest
02:30:42,0.5557,-0.3524,0.7285,0.0085,Rest
02:30:44,0.529,-0.4769,0.6185,0.0074,Rest
02:30:46,0.4221,-0.3899,0.664,0.0074,Rest
02:30:48,0.5903,-0.3499,0.6807,0.0085,Rest
02:30:50,0.4886,-0.472,0.7616,0.009,Rest
02:30:52,0.5318,-0.3876,0.6607,0.008,Rest
02:30:54,0.5357,-0.4638,0.7111,0.0082,Rest
02:30:56,0.4154,-0.3802,0.6321,0.0069,Rest
02:30:58,0.5511,-0.4267,0.7007,0.0077,Rest
02:31:00,0.5447,-0.4168,0.7377,0.0103,Rest
02:31:02,0.4975,-0.3095,0.6649,0.0074,Rest
02:31:04,0.4187,-0.3565,0.7063,0.0072,Rest
02:31:06,0.5054,-0.377,0.6643,0.008,Rest
02:31:08,0.4195,-0.3887,0.7565,0.0086,Rest
02:31:10,0.573,-0.427,0.6876,0.0099,Rest
02:31:12,0.4709,-0.4193,0.683,0.0087,Rest
02:31:14,0.3972,-0.4255,0.6876,0.008,Rest
02:31:16,0.588,-0.2978,0.7879,0.007,Rest
02:31:18,0.4973,-0.3612,0.6898,0.0084,Rest
02:31:20,0.538,-0.4695,0.6362,0.008,Rest
02:31:22,0.4762,-0.3535,0.6567,0.0076,Rest
02:31:24,0.5236,-0.3714,0.7609,0.0083,Rest
02:31:26,0.5028,-0.2833,0.7587,0.0079,Rest
02:31:28,0.4879,-0.4875,0.7472,0.0084,Rest
02:31:30,0.5167,-0.3275,0.6941,0.0058,Rest
02:31:32,0.4835,-0.4402,0.7999,0.0088,Rest
02:31:34,0.5231,-0.3653,0.7558,0.0083,Rest
02:31:36,0.4875,-0.314,0.6729,0.0073,Rest
02:31:38,0.5259,-0.3155,0.7034,0.0074,Rest
02:31:40,0.5031,-0.3777,0.6945,0.0085,Rest
02:31:42,0.4639,-0.3323,0.6324,0.0099,Rest
02:31:44,0.4989,-0.358,0.7005,0.0075,Rest
02:31:46,0.5511,-0.436,0.6454,0.0092,Rest
02:31:48,0.5142,-0.4766,0.6919,0.008,Rest
02:31:50,0.527,-0.4831,0.717,0.007,Rest
02:31:52,0.5256,-0.4235,0.8296,0.0073,Rest
02:31:54,0.5572,-0.4363,0.6563,0.0082,Rest
02:31:56,0.4585,-0.3517,0.7158,0.0092,Rest
02:31:58,0.3494,-0.4112,0.6708,0.0075,Rest
02:32:00,0.4987,-0.3855,0.6882,0.008,Rest
02:32:02,0.5445,-0.4046,0.6233,0.0074,Rest
02:32:04,0.523,-0.3499,0.6751,0.0082,Rest
02:32:06,0.5727,-0.4914,0.7586,0.0062,Rest
02:32:08,0.5045,-0.429,0.7156,0.0076,Rest
02:32:10,0.4619,-0.4604,0.7501,0.0079,Rest
02:32:12,0.4669,-0.4188,0.675,0.0083,Rest
02:32:14,0.474,-0.38,0.7275,0.0071,Rest
02:32:16,0.6074,-0.3856,0.7174,0.0095,Rest
02:32:18,0.4627,-0.4956,0.6875,0.006,Rest
02:32:20,0.4829,-0.4296,0.6686,0.008,Rest
02:32:22,0.3642,-0.4067,0.709,0.0074,Rest
02:32:24,0.483,-0.2683,0.6636,0.0077,Rest
02:32:26,0.4739,-0.4693,0.7313,0.0079,Rest
02:32:28,0.5704,-0.3297,0.7402,0.0082,Rest
02:32:30,0.5225,-0.3914,0.602,0.0072,Rest
02:32:32,0.6157,-0.4349,0.6707,0.0076,Rest
02:32:34,0.4211,-0.3903,0.6586,0.0069,Rest
02:32:36,0.4814,-0.4265,0.6279,0.007,Rest
02:32:38,0.4355,-0.3924,0.7015,0.008,Rest
02:32:40,0.4898,-0.3741,0.7236,0.0087,Rest
02:32:42,0.4493,-0.4568,0.7465,0.0073,Rest
02:32:44,0.458,-0.401,0.6974,0.0067,Rest
02:32:46,0.4648,-0.3757,0.7844,0.0063,Rest
02:32:48,0.4692,-0.4389,0.7781,0.0068,Rest
02:32:50,0.514,-0.4094,0.6696,0.0092,Rest
02:32:52,0.492,-0.393,0.7288,0.0067,Rest
02:32:54,0.4738,-0.3406,0.7215,0.0081,Rest
02:32:56,0.4583,-0.4043,0.6593,0.0073,Rest
02:32:58,0.5013,-0.3416,0.6507,0.009,Rest
02:33:00,0.5602,-0.3407,0.6983,0.0081,Rest
02:33:02,0.4925,-0.3946,0.7087,0.0076,Rest
02:33:04,0.571,-0.3632,0.6356,0.0087,Rest
02:33:06,0.3992,-0.4097,0.745,0.0073,Rest
02:33:08,0.5761,-0.4609,0.6092,0.0089,Rest
02:33:10,0.4797,-0.4362,0.5974,0.0082,Rest
02:33:12,0.5518,-0.3557,0.7485,0.0082,Rest
02:33:14,0.5653,-0.4585,0.7187,0.0087,Rest
02:33:16,0.542,-0.4303,0.6775,0.0094,Rest
02:33:18,0.503,-0.3799,0.6632,0.0079,Rest
02:33:20,0.5269,-0.3776,0.7071,0.0085,Rest
02:33:22,0.4231,-0.4514,0.7081,0.0065,Rest
02:33:24,0.5003,-0.3981,0.6727,0.0077,Rest
02:33:26,0.5141,-0.393,0.6562,0.008,Rest
02:33:28,0.4857,-0.4215,0.685,0.0088,Rest
02:33:30,0.4487,-0.3993,0.7073,0.0077,Rest
02:33:32,0.5218,-0.3652,0.6601,0.0081,Rest
02:33:34,0.495,-0.4273,0.6552,0.0074,Rest
02:33:36,0.5448,-0.4498,0.6833,0.0085,Rest
02:33:38,0.4365,-0.3923,0.7425,0.0077,Rest
02:33:40,0.4495,-0.3913,0.7384,0.0055,Rest
02:33:42,0.3922,-0.405,0.6663,0.0099,Rest
02:33:44,0.5633,-0.3723,0.6921,0.0083,Rest
02:33:46,0.5598,-0.4652,0.689,0.0091,Rest
02:33:48,0.5093,-0.3549,0.7341,0.0082,Rest
02:33:50,0.4956,-0.3376,0.8121,0.0075,Rest
02:33:52,0.489,-0.483,0.6786,0.0073,Rest
02:33:54,0.4894,-0.3839,0.6707,0.0085,Rest
02:33:56,0.5455,-0.4137,0.709,0.0085,Rest
02:33:58,0.4088,-0.4396,0.7338,0.0082,Rest
02:34:00,0.5471,-0.3904,0.7196,0.008,Rest
02:34:02,0.5425,-0.4599,0.708,0.008,Rest
02:34:04,0.5468,-0.4796,0.6591,0.0091,Rest
02:34:06,0.5319,-0.4927,0.7414,0.0082,Rest
02:34:08,0.4654,-0.4296,0.6247,0.007,Rest
02:34:10,0.4695,-0.3951,0.7352,0.0091,Rest
02:34:12,0.5331,-0.3744,0.7327,0.0078,Rest
02:34:14,0.4595,-0.4415,0.7003,0.0082,Rest
02:34:16,0.4309,-0.4178,0.7066,0.0067,Rest
02:34:18,0.5103,-0.3478,0.7722,0.0077,Rest
02:34:20,0.4582,-0.3114,0.6478,0.0069,Rest
02:34:22,0.4868,-0.3506,0.658,0.0089,Rest
02:34:24,0.4301,-0.3598,0.6629,0.0084,Rest
02:34:26,0.4587,-0.4723,0.6358,0.0087,Rest
02:34:28,0.5802,-0.3676,0.7155,0.0065,Rest
02:34:30,0.4865,-0.3926,0.7605,0.0086,Rest
02:34:32,0.4847,-0.3935,0.7273,0.0088,Rest
02:34:34,0.4894,-0.387,0.7359,0.008,Rest
02:34:36,0.556,-0.4465,0.7121,0.0065,Rest
02:34:38,0.5764,-0.4106,0.777,0.0083,Rest
02:34:40,0.5269,-0.3621,0.7167,0.0072,Rest
02:34:42,0.4247,-0.4047,0.6562,0.0091,Rest
02:34:44,0.5745,-0.4493,0.6784,0.0107,Rest
02:34:46,0.4913,-0.4418,0.729,0.0081,Rest
02:34:48,0.5002,-0.3788,0.7988,0.0065,Rest
02:34:50,0.4136,-0.5076,0.7456,0.0079,Rest
02:34:52,0.4369,-0.3654,0.7012,0.0092,Rest
02:34:54,0.4834,-0.3561,0.7647,0.0091,Rest
02:34:56,0.4811,-0.4089,0.6738,0.0076,Rest
02:34:58,0.4891,-0.3516,0.7445,0.0092,Rest
02:35:00,0.5138,-0.472,0.6892,0.0084,Rest
02:35:02,0.5506,-0.4418,0.6986,0.0081,Rest
02:35:04,0.4895,-0.3759,0.6599,0.0088,Rest
02:35:06,0.4981,-0.436,0.7883,0.0073,Rest
02:35:08,0.4877,-0.4129,0.7502,0.0067,Rest
02:35:10,0.5051,-0.3565,0.6584,0.0075,Rest
02:35:12,0.5072,-0.4499,0.6237,0.0086,Rest
02:35:14,0.5006,-0.443,0.7842,0.0066,Rest
02:35:16,0.4996,-0.4391,0.7871,0.0076,Rest
02:35:18,0.4315,-0.3346,0.6389,0.0085,Rest
02:35:20,0.516,-0.4169,0.6802,0.0086,Rest
02:35:22,0.4684,-0.4448,0.6135,0.0072,Rest
02:35:24,0.4962,-0.3889,0.6768,0.0067,Rest
02:35:26,0.5373,-0.3655,0.702,0.0079,Rest
02:35:28,0.4173,-0.3702,0.7462,0.0079,Rest
02:35:30,0.4583,-0.3474,0.6796,0.0068,Rest
02:35:32,0.5826,-0.3765,0.731,0.0078,Rest
02:35:34,0.5373,-0.4042,0.6487,0.0088,Rest
02:35:36,0.4632,-0.3919,0.7197,0.0084,Rest
02:35:38,0.5408,-0.3688,0.6395,0.0086,Rest
02:35:40,0.5347,-0.3193,0.6068,0.0091,Rest
02:35:42,0.4807,-0.3153,0.757,0.0068,Rest
02:35:44,0.5143,-0.4513,0.7296,0.008,Rest
02:35:46,0.5523,-0.3841,0.7053,0.0093,Rest
02:35:48,0.4746,-0.4099,0.6417,0.008,Rest
02:35:50,0.4699,-0.4522,0.6789,0.0091,Rest
02:35:52,0.438,-0.4158,0.7339,0.0062,Rest
02:35:54,0.4411,-0.3359,0.6673,0.0082,Rest
02:35:56,0.4617,-0.3728,0.6491,0.0081,Rest
02:35:58,0.452,-0.4867,0.7845,0.0082,Rest
02:36:00,0.4832,-0.339,0.6813,0.0079,Rest
02:36:02,0.4644,-0.3477,0.7568,0.0069,Rest
02:36:04,0.4443,-0.4151,0.6981,0.0083,Rest
02:36:06,0.4278,-0.3631,0.6402,0.0086,Rest
02:36:08,0.4599,-0.366,0.5761,0.008,Rest
02:36:10,0.4179,-0.4252,0.7183,0.008,Rest
02:36:12,0.5322,-0.4712,0.7396,0.0087,Rest
02:36:14,0.5242,-0.3107,0.6742,0.008,Rest
02:36:16,0.5536,-0.3557,0.758,0.008,Rest
02:36:18,0.4585,-0.4131,0.7193,0.0082,Rest
02:36:20,0.4436,-0.4558,0.7003,0.0096,Rest
02:36:22,0.4916,-0.3706,0.8092,0.0078,Rest
02:36:24,0.4933,-0.3584,0.7346,0.0069,Rest
02:36:26,0.4969,-0.3903,0.5643,0.0087,Rest
02:36:28,0.4925,-0.4555,0.6913,0.0071,Rest
02:36:30,0.4977,-0.4199,0.7746,0.0099,Rest
02:36:32,0.4783,-0.3686,0.7158,0.0083,Rest
02:36:34,0.5708,-0.4673,0.8024,0.0075,Rest
02:36:36,0.4081,-0.4667,0.6292,0.009,Rest
02:36:38,0.4511,-0.3742,0.7383,0.0082,Rest
02:36:40,0.5224,-0.4667,0.712,0.0084,Rest
02:36:42,0.4998,-0.4212,0.7705,0.0092,Rest
02:36:44,0.4295,-0.4775,0.6324,0.0088,Rest
02:36:46,0.4512,-0.5025,0.5998,0.0088,Rest
02:36:48,0.5239,-0.3645,0.6399,0.0091,Rest
02:36:50,0.5769,-0.449,0.8113,0.0092,Rest
02:36:52,0.5399,-0.277,0.7856,0.0073,Rest
02:36:54,0.5195,-0.4389,0.6393,0.0079,Rest
02:36:56,0.4969,-0.405,0.732,0.0083,Rest
02:36:58,0.4941,-0.4713,0.7414,0.007,Rest
02:37:00,0.4329,-0.4121,0.6995,0.0071,Rest
02:37:02,0.4159,-0.4001,0.6695,0.0079,Rest
02:37:04,0.4598,-0.3482,0.7011,0.0045,Rest
02:37:06,0.5131,-0.3879,0.686,0.0065,Rest
02:37:08,0.498,-0.4371,0.6758,0.0061,Rest
02:37:10,0.5565,-0.2897,0.754,0.0097,Rest
02:37:12,0.5177,-0.389,0.7035,0.0074,Rest
02:37:14,0.4598,-0.3742,0.7077,0.0105,Rest
02:37:16,0.4947,-0.3129,0.6522,0.0081,Rest
02:37:18,0.5346,-0.4336,0.7951,0.0061,Rest
02:37:20,0.6099,-0.3856,0.7402,0.0097,Rest
02:37:22,0.5065,-0.2937,0.7436,0.0087,Rest
02:37:24,0.432,-0.4265,0.7492,0.0089,Rest
02:37:26,0.4742,-0.3807,0.7288,0.0089,Rest
02:37:28,0.4975,-0.4946,0.7682,0.0055,Rest
02:37:30,0.506,-0.4375,0.7284,0.0071,Rest
02:37:32,0.4821,-0.4272,0.7101,0.007,Rest
02:37:34,0.4607,-0.3879,0.6735,0.0089,Rest
02:37:36,0.6149,-0.3483,0.6984,0.0093,Rest
02:37:38,0.4176,-0.4519,0.6941,0.0117,Rest
02:37:40,0.5035,-0.396,0.6669,0.0088,Rest
02:37:42,0.49,-0.3863,0.7603,0.0088,Rest
02:37:44,0.4654,-0.3829,0.6548,0.0091,Rest
02:37:46,0.4892,-0.4361,0.6324,0.0084,Rest
02:37:48,0.5607,-0.4188,0.6313,0.008,Rest
02:37:50,0.458,-0.4047,0.7336,0.0084,Rest
02:37:52,0.4889,-0.3913,0.7192,0.0071,Rest
02:37:54,0.5563,-0.4682,0.6702,0.0084,Rest
02:37:56,0.5229,-0.4395,0.7643,0.0074,Rest
02:37:58,0.4557,-0.2806,0.6138,0.0079,Rest
02:38:00,0.5508,-0.4374,0.6863,0.0071,Rest
02:38:02,0.4671,-0.3831,0.6867,0.0075,Rest
02:38:04,0.4969,-0.4114,0.6694,0.0067,Rest
02:38:06,0.5277,-0.5103,0.6824,0.0065,Rest
02:38:08,0.5526,-0.3773,0.7628,0.0091,Rest
02:38:10,0.4627,-0.3608,0.6789,0.0077,Rest
02:38:12,0.4781,-0.4393,0.7114,0.0077,Rest
02:38:14,0.5287,-0.4258,0.748,0.0106,Rest
02:38:16,0.4981,-0.3991,0.7078,0.0083,Rest
